Protocol,Time,Source IP,Desination IP,Source Port,Destination Port,Time to Live,Length,Fragments,Flags
6,1429800956,173693690,2886753021,35474,1186,64,60,0,2
6,1429800956,173693690,2886753021,41961,443,64,52,0,16
6,1429800956,173693690,2886753021,41961,443,64,52,0,20
6,1429800956,173693690,2886753021,51907,2399,64,60,0,2
6,1429800956,173693690,2886753021,47962,8099,64,60,0,2
6,1429800956,173693690,2886753021,60043,5200,64,60,0,2
6,1429800956,173693690,2886753021,56431,21571,64,60,0,2
6,1429800956,173693690,2886753021,35543,636,64,60,0,2
6,1429800956,173693690,2886753021,38286,27715,64,60,0,2
6,1429800956,173693690,2886753021,36389,32780,64,60,0,2
6,1429800956,173693690,2886753021,38490,8088,64,60,0,2
6,1429800956,173693690,2886753021,55817,5440,64,60,0,2
6,1429800956,173693690,2886753021,44860,8081,64,60,0,2
6,1429800956,173693690,2886753021,51746,7025,64,60,0,2
6,1429800956,173693690,2886753021,50490,1055,64,60,0,2
6,1429800956,173693690,2886753021,60001,1272,64,60,0,2
6,1429800956,173693690,2886753021,50684,2605,64,60,0,2
6,1429800956,173693690,2886753021,56008,2045,64,60,0,2
6,1429800956,173693690,2886753021,53667,3211,64,60,0,2
6,1429800956,173693690,2886753021,39179,9593,64,60,0,2
6,1429800956,173693690,2886753021,38135,1328,64,60,0,2
6,1429800956,173693690,2886753021,43114,555,64,60,0,2
6,1429800956,173693690,2886753021,49064,15660,64,60,0,2
6,1429800956,173693690,2886753021,60825,1244,64,60,0,2
6,1429800956,173693690,2886753021,57335,9010,64,60,0,2
6,1429800956,173693690,2886753021,60607,3031,64,60,0,2
6,1429800956,173693690,2886753021,48342,30951,64,60,0,2
6,1429800956,173693690,2886753021,45696,9503,64,60,0,2
6,1429800956,173693690,2886753021,37820,60443,64,60,0,2
6,1429800956,173693690,2886753021,47630,3370,64,60,0,2
6,1429800956,173693690,2886753021,59925,1805,64,60,0,2
6,1429800956,173693690,2886753021,51396,16113,64,60,0,2
6,1429800956,173693690,2886753021,37478,8652,64,60,0,2
6,1429800956,173693690,2886753021,50268,5190,64,60,0,2
6,1429800956,173693690,2886753021,37645,9100,64,60,0,2
6,1429800956,173693690,2886753021,41540,9535,64,60,0,2
6,1429800956,173693690,2886753021,52321,1119,64,60,0,2
6,1429800956,173693690,2886753021,50938,9110,64,60,0,2
6,1429800956,173693690,2886753021,52547,1011,64,60,0,2
6,1429800956,173693690,2886753021,44261,1080,64,60,0,2
6,1429800956,173693690,2886753021,53315,1110,64,60,0,2
6,1429800956,173693690,2886753021,46389,3,64,60,0,2
6,1429800956,173693690,2886753021,57006,2967,64,60,0,2
6,1429800956,173693690,2886753021,37076,783,64,60,0,2
6,1429800956,173693690,2886753021,43531,6346,64,60,0,2
6,1429800956,173693690,2886753021,33131,3986,64,60,0,2
6,1429800956,173693690,2886753021,39485,6001,64,60,0,2
6,1429800956,173693690,2886753021,42224,3995,64,60,0,2
6,1429800956,173693690,2886753021,49997,2106,64,60,0,2
6,1429800956,173693690,2886753021,54793,20031,64,60,0,2
6,1429800956,173693690,2886753021,55141,8011,64,60,0,2
6,1429800956,173693690,2886753021,49720,9220,64,60,0,2
6,1429800956,173693690,2886753021,39866,9000,64,60,0,2
6,1429800956,173693690,2886753021,42369,1580,64,60,0,2
6,1429800956,173693690,2886753021,57443,2135,64,60,0,2
6,1429800956,173693690,2886753021,40495,13,64,60,0,2
6,1429800956,173693690,2886753021,34408,7402,64,60,0,2
6,1429800956,173693690,2886753021,56555,8291,64,60,0,2
6,1429800956,173693690,2886753021,58489,3737,64,60,0,2
6,1429800956,173693690,2886753021,46053,10009,64,60,0,2
6,1429800956,173693690,2886753021,47416,18988,64,60,0,2
6,1429800956,173693690,2886753021,38491,125,64,60,0,2
6,1429800956,173693690,2886753021,40197,6667,64,60,0,2
6,1429800956,173693690,2886753021,33776,1001,64,60,0,2
6,1429800956,173693690,2886753021,41854,5859,64,60,0,2
6,1429800956,173693690,2886753021,57576,5280,64,60,0,2
6,1429800956,173693690,2886753021,59415,1107,64,60,0,2
6,1429800956,173693690,2886753021,37514,1935,64,60,0,2
6,1429800956,173693690,2886753021,46995,82,64,60,0,2
6,1429800956,173693690,2886753021,45729,5222,64,60,0,2
6,1429800956,173693690,2886753021,58733,4662,64,60,0,2
6,1429800956,173693690,2886753021,41963,1073,64,60,0,2
6,1429800956,173693690,2886753021,35827,2048,64,60,0,2
6,1429800956,173693690,2886753021,58311,8031,64,60,0,2
6,1429800956,173693690,2886753021,32950,2500,64,60,0,2
6,1429800956,173693690,2886753021,54980,9103,64,60,0,2
6,1429800956,173693690,2886753021,48696,24444,64,60,0,2
6,1429800956,173693690,2886753021,39047,48080,64,60,0,2
6,1429800956,173693690,2886753021,38323,1032,64,60,0,2
6,1429800956,173693690,2886753021,41169,52848,64,60,0,2
6,1429800956,173693690,2886753021,53715,8000,64,60,0,2
6,1429800956,173693690,2886753021,46091,2701,64,60,0,2
6,1429800956,173693690,2886753021,41190,6502,64,60,0,2
6,1429800956,173693690,2886753021,60118,8084,64,60,0,2
6,1429800956,173693690,2886753021,47700,18101,64,60,0,2
6,1429800957,173693690,2886753021,54202,749,64,60,0,2
6,1429800957,173693690,2886753021,37417,1717,64,60,0,2
6,1429800957,173693690,2886753021,52416,5000,64,60,0,2
6,1429800957,173693690,2886753021,34364,9009,64,60,0,2
6,1429800957,173693690,2886753021,37606,5922,64,60,0,2
6,1429800957,173693690,2886753021,40345,8333,64,60,0,2
6,1429800957,173693690,2886753021,35222,1217,64,60,0,2
6,1429800957,173693690,2886753021,55611,1067,64,60,0,2
6,1429800957,173693690,2886753021,54714,800,64,60,0,2
6,1429800957,173693690,2886753021,58255,5500,64,60,0,2
6,1429800957,173693690,2886753021,60982,1126,64,60,0,2
6,1429800957,173693690,2886753021,53301,6389,64,60,0,2
6,1429800957,173693690,2886753021,35033,3000,64,60,0,2
6,1429800957,173693690,2886753021,55258,9666,64,60,0,2
6,1429800957,173693690,2886753021,44578,4045,64,60,0,2
6,1429800957,173693690,2886753021,37030,1688,64,60,0,2
6,1429800957,173693690,2886753021,54671,52869,64,60,0,2
6,1429800957,173693690,2886753021,35825,3325,64,60,0,2
6,1429800957,173693690,2886753021,41079,51493,64,60,0,2
6,1429800957,173693690,2886753021,43624,4848,64,60,0,2
6,1429800957,173693690,2886753021,51779,5061,64,60,0,2
6,1429800957,173693690,2886753021,47472,993,64,60,0,2
6,1429800957,173693690,2886753021,39432,5900,64,60,0,2
6,1429800957,173693690,2886753021,34154,3389,64,60,0,2
6,1429800957,173693690,2886753021,37090,110,64,60,0,2
6,1429800957,173693690,2886753021,38144,554,64,60,0,2
6,1429800957,173693690,2886753021,44386,113,64,60,0,2
6,1429800957,173693690,2886753021,53903,8888,64,60,0,2
6,1429800957,173693690,2886753021,58706,139,64,60,0,2
6,1429800957,173693690,2886753021,33725,23,64,60,0,2
6,1429800957,173693690,2886753021,58605,21,64,60,0,2
6,1429800957,173693690,2886753021,35256,25,64,60,0,2
6,1429800957,173693690,2886753021,57855,135,64,60,0,2
6,1429800957,173693690,2886753021,50170,2008,64,60,0,2
6,1429800957,173693690,2886753021,55309,1310,64,60,0,2
6,1429800957,173693690,2886753021,50236,1079,64,60,0,2
6,1429800957,173693690,2886753021,36151,9999,64,60,0,2
6,1429800957,173693690,2886753021,45161,458,64,60,0,2
6,1429800957,173693690,2886753021,43385,9900,64,60,0,2
6,1429800957,173693690,2886753021,48289,49,64,60,0,2
6,1429800957,173693690,2886753021,42093,443,64,60,0,2
6,1429800957,173693690,2886753021,46471,143,64,60,0,2
6,1429800957,173693690,2886753021,37583,80,64,60,0,2
6,1429800957,173693690,2886753021,39890,1720,64,60,0,2
6,1429800957,173693690,2886753021,47217,1025,64,60,0,2
6,1429800957,173693690,2886753021,40121,587,64,60,0,2
6,1429800957,173693690,2886753021,56008,199,64,60,0,2
6,1429800957,173693690,2886753021,36053,53,64,60,0,2
6,1429800957,173693690,2886753021,60389,111,64,60,0,2
6,1429800957,173693690,2886753021,48512,995,64,60,0,2
6,1429800957,173693690,2886753021,42093,443,64,52,0,16
6,1429800957,173693690,2886753021,42093,443,64,52,0,20
6,1429800957,173693690,2886753021,40790,256,64,60,0,2
6,1429800957,173693690,2886753021,56627,445,64,60,0,2
6,1429800957,173693690,2886753021,53028,1723,64,60,0,2
6,1429800957,173693690,2886753021,57884,8080,64,60,0,2
6,1429800957,173693690,2886753021,60839,3306,64,60,0,2
6,1429800957,173693690,2886753021,59062,20005,64,60,0,2
6,1429800957,173693690,2886753021,40774,1060,64,60,0,2
6,1429800957,173693690,2886753021,59084,20005,64,60,0,2
6,1429800957,173693690,2886753021,49641,6565,64,60,0,2
6,1429800957,173693690,2886753021,40804,1060,64,60,0,2
6,1429800957,173693690,2886753021,41758,417,64,60,0,2
6,1429800957,173693690,2886753021,59110,20005,64,60,0,2
6,1429800957,173693690,2886753021,58569,2251,64,60,0,2
6,1429800957,173693690,2886753021,49663,6565,64,60,0,2
6,1429800957,173693690,2886753021,47337,1782,64,60,0,2
6,1429800957,173693690,2886753021,40826,1060,64,60,0,2
6,1429800957,173693690,2886753021,52520,9099,64,60,0,2
6,1429800957,173693690,2886753021,41780,417,64,60,0,2
6,1429800957,173693690,2886753021,44532,44443,64,60,0,2
6,1429800957,173693690,2886753021,58589,2251,64,60,0,2
6,1429800957,173693690,2886753021,44139,16080,64,60,0,2
6,1429800957,173693690,2886753021,49684,6565,64,60,0,2
6,1429800957,173693690,2886753021,47356,1782,64,60,0,2
6,1429800957,173693690,2886753021,52540,9099,64,60,0,2
6,1429800957,173693690,2886753021,41800,417,64,60,0,2
6,1429800957,173693690,2886753021,44558,44443,64,60,0,2
6,1429800957,173693690,2886753021,58615,2251,64,60,0,2
6,1429800957,173693690,2886753021,44165,16080,64,60,0,2
6,1429800957,173693690,2886753021,47384,1782,64,60,0,2
6,1429800957,173693690,2886753021,44478,10616,64,60,0,2
6,1429800957,173693690,2886753021,52568,9099,64,60,0,2
6,1429800958,173693690,2886753021,34120,40911,64,60,0,2
6,1429800958,173693690,2886753021,44593,44443,64,60,0,2
6,1429800958,173693690,2886753021,44198,16080,64,60,0,2
6,1429800958,173693690,2886753021,44508,10616,64,60,0,2
6,1429800958,173693690,2886753021,44277,1095,64,60,0,2
6,1429800958,173693690,2886753021,57062,15004,64,60,0,2
6,1429800958,173693690,2886753021,34152,40911,64,60,0,2
6,1429800958,173693690,2886753021,44539,10616,64,60,0,2
6,1429800958,173693690,2886753021,44311,1095,64,60,0,2
6,1429800958,173693690,2886753021,48261,2170,64,60,0,2
6,1429800958,173693690,2886753021,57095,15004,64,60,0,2
6,1429800958,173693690,2886753021,34185,40911,64,60,0,2
6,1429800958,173693690,2886753021,44338,1095,64,60,0,2
6,1429800958,173693690,2886753021,36762,7007,64,60,0,2
6,1429800958,173693690,2886753021,35732,50800,64,60,0,2
6,1429800958,173693690,2886753021,48297,2170,64,60,0,2
6,1429800958,173693690,2886753021,57133,15004,64,60,0,2
6,1429800958,173693690,2886753021,54945,1524,64,60,0,2
6,1429800958,173693690,2886753021,36800,7007,64,60,0,2
6,1429800958,173693690,2886753021,35772,50800,64,60,0,2
6,1429800958,173693690,2886753021,32847,4443,64,60,0,2
6,1429800958,173693690,2886753021,39762,1233,64,60,0,2
6,1429800958,173693690,2886753021,48339,2170,64,60,0,2
6,1429800958,173693690,2886753021,54986,1524,64,60,0,2
6,1429800958,173693690,2886753021,36832,7007,64,60,0,2
6,1429800958,173693690,2886753021,59872,6123,64,60,0,2
6,1429800958,173693690,2886753021,35802,50800,64,60,0,2
6,1429800958,173693690,2886753021,32876,4443,64,60,0,2
6,1429800958,173693690,2886753021,39790,1233,64,60,0,2
6,1429800958,173693690,2886753021,55014,1524,64,60,0,2
6,1429800958,173693690,2886753021,59915,6123,64,60,0,2
6,1429800958,173693690,2886753021,43326,2046,64,60,0,2
6,1429800958,173693690,2886753021,32921,4443,64,60,0,2
6,1429800958,173693690,2886753021,36184,5544,64,60,0,2
6,1429800958,173693690,2886753021,47534,3918,64,60,0,2
6,1429800958,173693690,2886753021,39841,1233,64,60,0,2
6,1429800958,173693690,2886753021,59012,5904,64,60,0,2
6,1429800958,173693690,2886753021,59961,6123,64,60,0,2
6,1429800958,173693690,2886753021,43369,2046,64,60,0,2
6,1429800958,173693690,2886753021,48743,513,64,60,0,2
6,1429800958,173693690,2886753021,36229,5544,64,60,0,2
6,1429800958,173693690,2886753021,47575,3918,64,60,0,2
6,1429800958,173693690,2886753021,44166,12000,64,60,0,2
6,1429800958,173693690,2886753021,59050,5904,64,60,0,2
6,1429800958,173693690,2886753021,42529,443,64,60,0,2
6,1429800958,173693690,2886753021,43411,2046,64,60,0,2
6,1429800958,173693690,2886753021,48785,513,64,60,0,2
6,1429800958,173693690,2886753021,42529,443,64,52,0,16
6,1429800958,173693690,2886753021,36270,5544,64,60,0,2
6,1429800958,173693690,2886753021,42529,443,64,52,0,20
6,1429800958,173693690,2886753021,47617,3918,64,60,0,2
6,1429800958,173693690,2886753021,44207,12000,64,60,0,2
6,1429800958,173693690,2886753021,59094,5904,64,60,0,2
6,1429800958,173693690,2886753021,38187,2179,64,60,0,2
6,1429800958,173693690,2886753021,49304,1054,64,60,0,2
6,1429800958,173693690,2886753021,37047,2121,64,60,0,2
6,1429800958,173693690,2886753021,45182,1114,64,60,0,2
6,1429800958,173693690,2886753021,48846,513,64,60,0,2
6,1429800958,173693690,2886753021,44266,12000,64,60,0,2
6,1429800958,173693690,2886753021,38244,2179,64,60,0,2
6,1429800958,173693690,2886753021,51688,49158,64,60,0,2
6,1429800958,173693690,2886753021,49357,1054,64,60,0,2
6,1429800958,173693690,2886753021,39843,1108,64,60,0,2
6,1429800958,173693690,2886753021,37098,2121,64,60,0,2
6,1429800958,173693690,2886753021,45237,1114,64,60,0,2
6,1429800959,173693690,2886753021,35479,32772,64,60,0,2
6,1429800959,173693690,2886753021,38297,2179,64,60,0,2
6,1429800959,173693690,2886753021,51741,49158,64,60,0,2
6,1429800959,173693690,2886753021,49409,1054,64,60,0,2
6,1429800959,173693690,2886753021,59941,8192,64,60,0,2
6,1429800959,173693690,2886753021,39896,1108,64,60,0,2
6,1429800959,173693690,2886753021,37151,2121,64,60,0,2
6,1429800959,173693690,2886753021,55810,1062,64,60,0,2
6,1429800959,173693690,2886753021,53804,5357,64,60,0,2
6,1429800959,173693690,2886753021,35531,32772,64,60,0,2
6,1429800959,173693690,2886753021,51791,49158,64,60,0,2
6,1429800959,173693690,2886753021,59992,8192,64,60,0,2
6,1429800959,173693690,2886753021,39948,1108,64,60,0,2
6,1429800959,173693690,2886753021,41565,16000,64,60,0,2
6,1429800959,173693690,2886753021,55855,1062,64,60,0,2
6,1429800959,173693690,2886753021,53852,5357,64,60,0,2
6,1429800959,173693690,2886753021,35578,32772,64,60,0,2
6,1429800959,173693690,2886753021,59653,12345,64,60,0,2
6,1429800959,173693690,2886753021,60046,8192,64,60,0,2
6,1429800959,173693690,2886753021,59598,1185,64,60,0,2
6,1429800959,173693690,2886753021,41625,16000,64,60,0,2
6,1429800959,173693690,2886753021,55912,1062,64,60,0,2
6,1429800959,173693690,2886753021,53909,5357,64,60,0,2
6,1429800959,173693690,2886753021,52877,55555,64,60,0,2
6,1429800959,173693690,2886753021,35855,60020,64,60,0,2
6,1429800959,173693690,2886753021,59703,12345,64,60,0,2
6,1429800959,173693690,2886753021,47196,1111,64,60,0,2
6,1429800959,173693690,2886753021,59647,1185,64,60,0,2
6,1429800959,173693690,2886753021,35285,2068,64,60,0,2
6,1429800959,173693690,2886753021,41678,16000,64,60,0,2
6,1429800959,173693690,2886753021,36450,444,64,60,0,2
6,1429800959,173693690,2886753021,36450,444,64,52,0,16
6,1429800959,173693690,2886753021,36450,444,64,52,0,20
6,1429800959,173693690,2886753021,55988,5432,64,60,0,2
6,1429800959,173693690,2886753021,52941,55555,64,60,0,2
6,1429800959,173693690,2886753021,35917,60020,64,60,0,2
6,1429800959,173693690,2886753021,59764,12345,64,60,0,2
6,1429800959,173693690,2886753021,47257,1111,64,60,0,2
6,1429800959,173693690,2886753021,36885,12265,64,60,0,2
6,1429800959,173693690,2886753021,44606,3517,64,60,0,2
6,1429800959,173693690,2886753021,59711,1185,64,60,0,2
6,1429800959,173693690,2886753021,35349,2068,64,60,0,2
6,1429800959,173693690,2886753021,48498,6005,64,60,0,2
6,1429800959,173693690,2886753021,51055,7676,64,60,0,2
6,1429800959,173693690,2886753021,56073,5432,64,60,0,2
6,1429800959,173693690,2886753021,53026,55555,64,60,0,2
6,1429800959,173693690,2886753021,33464,1556,64,60,0,2
6,1429800959,173693690,2886753021,42739,5550,64,60,0,2
6,1429800959,173693690,2886753021,36007,60020,64,60,0,2
6,1429800959,173693690,2886753021,47342,1111,64,60,0,2
6,1429800959,173693690,2886753021,36970,12265,64,60,0,2
6,1429800959,173693690,2886753021,44686,3517,64,60,0,2
6,1429800959,173693690,2886753021,35431,2068,64,60,0,2
6,1429800959,173693690,2886753021,48575,6005,64,60,0,2
6,1429800959,173693690,2886753021,51124,7676,64,60,0,2
6,1429800959,173693690,2886753021,56142,5432,64,60,0,2
6,1429800959,173693690,2886753021,33536,1556,64,60,0,2
6,1429800959,173693690,2886753021,46865,7938,64,60,0,2
6,1429800959,173693690,2886753021,42813,5550,64,60,0,2
6,1429800959,173693690,2886753021,37036,12265,64,60,0,2
6,1429800959,173693690,2886753021,44755,3517,64,60,0,2
6,1429800959,173693690,2886753021,48639,6005,64,60,0,2
6,1429800959,173693690,2886753021,51178,7676,64,60,0,2
6,1429800959,173693690,2886753021,58047,6839,64,60,0,2
6,1429800959,173693690,2886753021,33590,1556,64,60,0,2
6,1429800959,173693690,2886753021,46920,7938,64,60,0,2
6,1429800959,173693690,2886753021,42868,5550,64,60,0,2
6,1429800959,173693690,2886753021,57591,1494,64,60,0,2
6,1429800959,173693690,2886753021,50824,6006,64,60,0,2
6,1429800959,173693690,2886753021,38718,4224,64,60,0,2
6,1429800959,173693690,2886753021,56812,7001,64,60,0,2
6,1429800959,173693690,2886753021,58115,6839,64,60,0,2
6,1429800959,173693690,2886753021,53962,714,64,60,0,2
6,1429800959,173693690,2886753021,46995,7938,64,60,0,2
6,1429800959,173693690,2886753021,44454,1839,64,60,0,2
6,1429800959,173693690,2886753021,57685,1494,64,60,0,2
6,1429800959,173693690,2886753021,46807,990,64,60,0,2
6,1429800959,173693690,2886753021,45932,45100,64,60,0,2
6,1429800959,173693690,2886753021,50910,6006,64,60,0,2
6,1429800959,173693690,2886753021,38801,4224,64,60,0,2
6,1429800959,173693690,2886753021,40627,1038,64,60,0,2
6,1429800959,173693690,2886753021,56893,7001,64,60,0,2
6,1429800959,173693690,2886753021,58189,6839,64,60,0,2
6,1429800959,173693690,2886753021,46029,3869,64,60,0,2
6,1429800959,173693690,2886753021,54034,714,64,60,0,2
6,1429800959,173693690,2886753021,44524,1839,64,60,0,2
6,1429800959,173693690,2886753021,35314,5902,64,60,0,2
6,1429800959,173693690,2886753021,57744,1494,64,60,0,2
6,1429800959,173693690,2886753021,46866,990,64,60,0,2
6,1429800959,173693690,2886753021,36385,64680,64,60,0,2
6,1429800959,173693690,2886753021,45991,45100,64,60,0,2
6,1429800959,173693690,2886753021,50968,6006,64,60,0,2
6,1429800959,173693690,2886753021,50738,49159,64,60,0,2
6,1429800959,173693690,2886753021,38860,4224,64,60,0,2
6,1429800959,173693690,2886753021,52393,5959,64,60,0,2
6,1429800959,173693690,2886753021,54204,5050,64,60,0,2
6,1429800959,173693690,2886753021,48232,5633,64,60,0,2
6,1429800959,173693690,2886753021,40700,1038,64,60,0,2
6,1429800959,173693690,2886753021,56970,7001,64,60,0,2
6,1429800959,173693690,2886753021,57328,2809,64,60,0,2
6,1429800959,173693690,2886753021,46110,3869,64,60,0,2
6,1429800959,173693690,2886753021,54119,714,64,60,0,2
6,1429800959,173693690,2886753021,58735,1187,64,60,0,2
6,1429800959,173693690,2886753021,40463,1455,64,60,0,2
6,1429800959,173693690,2886753021,44615,1839,64,60,0,2
6,1429800959,173693690,2886753021,35406,5902,64,60,0,2
6,1429800959,173693690,2886753021,36002,32774,64,60,0,2
6,1429800959,173693690,2886753021,34155,9502,64,60,0,2
6,1429800959,173693690,2886753021,35335,1164,64,60,0,2
6,1429800960,173693690,2886753021,46974,990,64,60,0,2
6,1429800960,173693690,2886753021,36492,64680,64,60,0,2
6,1429800960,173693690,2886753021,46096,45100,64,60,0,2
6,1429800960,173693690,2886753021,50841,49159,64,60,0,2
6,1429800960,173693690,2886753021,35075,3784,64,60,0,2
6,1429800960,173693690,2886753021,52488,5959,64,60,0,2
6,1429800960,173693690,2886753021,54296,5050,64,60,0,2
6,1429800960,173693690,2886753021,55577,34571,64,60,0,2
6,1429800960,173693690,2886753021,48320,5633,64,60,0,2
6,1429800960,173693690,2886753021,50792,6666,64,60,0,2
6,1429800960,173693690,2886753021,40789,1038,64,60,0,2
6,1429800960,173693690,2886753021,57410,2809,64,60,0,2
6,1429800960,173693690,2886753021,46190,3869,64,60,0,2
6,1429800960,173693690,2886753021,58807,1187,64,60,0,2
6,1429800960,173693690,2886753021,40532,1455,64,60,0,2
6,1429800960,173693690,2886753021,44445,2998,64,60,0,2
6,1429800960,173693690,2886753021,35474,5902,64,60,0,2
6,1429800960,173693690,2886753021,36070,32774,64,60,0,2
6,1429800960,173693690,2886753021,34221,9502,64,60,0,2
6,1429800960,173693690,2886753021,35398,1164,64,60,0,2
6,1429800960,173693690,2886753021,36554,64680,64,60,0,2
6,1429800960,173693690,2886753021,58098,1076,64,60,0,2
6,1429800960,173693690,2886753021,50903,49159,64,60,0,2
6,1429800960,173693690,2886753021,35135,3784,64,60,0,2
6,1429800960,173693690,2886753021,37530,254,64,60,0,2
6,1429800960,173693690,2886753021,52547,5959,64,60,0,2
6,1429800960,173693690,2886753021,54351,5050,64,60,0,2
6,1429800960,173693690,2886753021,55630,34571,64,60,0,2
6,1429800960,173693690,2886753021,48373,5633,64,60,0,2
6,1429800960,173693690,2886753021,50845,6666,64,60,0,2
6,1429800960,173693690,2886753021,57464,2809,64,60,0,2
6,1429800960,173693690,2886753021,58864,1187,64,60,0,2
6,1429800960,173693690,2886753021,45374,1461,64,60,0,2
6,1429800960,173693690,2886753021,58558,32782,64,60,0,2
6,1429800960,173693690,2886753021,40591,1455,64,60,0,2
6,1429800960,173693690,2886753021,44504,2998,64,60,0,2
6,1429800960,173693690,2886753021,52866,9944,64,60,0,2
6,1429800960,173693690,2886753021,34389,880,64,60,0,2
6,1429800960,173693690,2886753021,36130,32774,64,60,0,2
6,1429800960,173693690,2886753021,34282,9502,64,60,0,2
6,1429800960,173693690,2886753021,53515,27352,64,60,0,2
6,1429800960,173693690,2886753021,53216,52822,64,60,0,2
6,1429800960,173693690,2886753021,35470,1164,64,60,0,2
6,1429800960,173693690,2886753021,56783,27000,64,60,0,2
6,1429800960,173693690,2886753021,58174,1076,64,60,0,2
6,1429800960,173693690,2886753021,35214,3784,64,60,0,2
6,1429800960,173693690,2886753021,37609,254,64,60,0,2
6,1429800960,173693690,2886753021,55712,34571,64,60,0,2
6,1429800960,173693690,2886753021,51962,7911,64,60,0,2
6,1429800960,173693690,2886753021,50928,6666,64,60,0,2
6,1429800960,173693690,2886753021,35492,1234,64,60,0,2
6,1429800960,173693690,2886753021,56887,5225,64,60,0,2
6,1429800960,173693690,2886753021,45464,1461,64,60,0,2
6,1429800960,173693690,2886753021,58648,32782,64,60,0,2
6,1429800960,173693690,2886753021,34467,40193,64,60,0,2
6,1429800960,173693690,2886753021,44598,2998,64,60,0,2
6,1429800960,173693690,2886753021,52959,9944,64,60,0,2
6,1429800960,173693690,2886753021,59271,497,64,60,0,2
6,1429800960,173693690,2886753021,34487,880,64,60,0,2
6,1429800960,173693690,2886753021,53557,32771,64,60,0,2
6,1429800960,173693690,2886753021,53618,27352,64,60,0,2
6,1429800960,173693690,2886753021,48431,2161,64,60,0,2
6,1429800960,173693690,2886753021,58417,3659,64,60,0,2
6,1429800960,173693690,2886753021,53327,52822,64,60,0,2
6,1429800960,173693690,2886753021,53677,514,64,60,0,2
6,1429800960,173693690,2886753021,53677,514,64,40,0,16
6,1429800960,173693690,2886753021,53677,514,64,40,0,20
6,1429800960,173693690,2886753021,57035,1309,64,60,0,2
6,1429800960,173693690,2886753021,56903,27000,64,60,0,2
6,1429800960,173693690,2886753021,58293,1076,64,60,0,2
6,1429800960,173693690,2886753021,37727,254,64,60,0,2
6,1429800960,173693690,2886753021,39098,1100,64,60,0,2
6,1429800960,173693690,2886753021,52076,7911,64,60,0,2
6,1429800960,173693690,2886753021,35599,1234,64,60,0,2
6,1429800960,173693690,2886753021,56988,5225,64,60,0,2
6,1429800960,173693690,2886753021,45564,1461,64,60,0,2
6,1429800960,173693690,2886753021,58748,32782,64,60,0,2
6,1429800960,173693690,2886753021,34563,40193,64,60,0,2
6,1429800960,173693690,2886753021,53055,9944,64,60,0,2
6,1429800960,173693690,2886753021,59366,497,64,60,0,2
6,1429800960,173693690,2886753021,34580,880,64,60,0,2
6,1429800960,173693690,2886753021,57503,4242,64,60,0,2
6,1429800960,173693690,2886753021,53704,27352,64,60,0,2
6,1429800960,173693690,2886753021,53645,32771,64,60,0,2
6,1429800960,173693690,2886753021,48519,2161,64,60,0,2
6,1429800960,173693690,2886753021,49667,9081,64,60,0,2
6,1429800960,173693690,2886753021,58502,3659,64,60,0,2
6,1429800960,173693690,2886753021,53410,52822,64,60,0,2
6,1429800960,173693690,2886753021,57116,1309,64,60,0,2
6,1429800960,173693690,2886753021,39451,65000,64,60,0,2
6,1429800960,173693690,2886753021,56983,27000,64,60,0,2
6,1429800960,173693690,2886753021,39181,1100,64,60,0,2
6,1429800960,173693690,2886753021,52156,7911,64,60,0,2
6,1429800960,173693690,2886753021,38183,5718,64,60,0,2
6,1429800960,173693690,2886753021,35679,1234,64,60,0,2
6,1429800960,173693690,2886753021,41257,4900,64,60,0,2
6,1429800960,173693690,2886753021,57068,5225,64,60,0,2
6,1429800960,173693690,2886753021,34642,40193,64,60,0,2
6,1429800960,173693690,2886753021,59444,497,64,60,0,2
6,1429800960,173693690,2886753021,55740,888,64,60,0,2
6,1429800960,173693690,2886753021,57581,4242,64,60,0,2
6,1429800960,173693690,2886753021,53722,32771,64,60,0,2
6,1429800960,173693690,2886753021,35572,49153,64,60,0,2
6,1429800960,173693690,2886753021,48599,2161,64,60,0,2
6,1429800960,173693690,2886753021,49750,9081,64,60,0,2
6,1429800960,173693690,2886753021,58585,3659,64,60,0,2
6,1429800960,173693690,2886753021,54082,10003,64,60,0,2
6,1429800960,173693690,2886753021,57198,1309,64,60,0,2
6,1429800960,173693690,2886753021,39533,65000,64,60,0,2
6,1429800960,173693690,2886753021,39260,1100,64,60,0,2
6,1429800960,173693690,2886753021,46116,5961,64,60,0,2
6,1429800960,173693690,2886753021,36631,1974,64,60,0,2
6,1429800960,173693690,2886753021,38264,5718,64,60,0,2
6,1429800960,173693690,2886753021,41339,4900,64,60,0,2
6,1429800960,173693690,2886753021,46928,24,64,60,0,2
6,1429800960,173693690,2886753021,55824,888,64,60,0,2
6,1429800960,173693690,2886753021,57665,4242,64,60,0,2
6,1429800960,173693690,2886753021,42481,6668,64,60,0,2
6,1429800960,173693690,2886753021,35653,49153,64,60,0,2
6,1429800960,173693690,2886753021,49833,9081,64,60,0,2
6,1429800960,173693690,2886753021,54168,10003,64,60,0,2
6,1429800960,173693690,2886753021,39632,65000,64,60,0,2
6,1429800960,173693690,2886753021,50958,5962,64,60,0,2
6,1429800960,173693690,2886753021,40992,13783,64,60,0,2
6,1429800960,173693690,2886753021,39188,1094,64,60,0,2
